Sede,Concepto,MesNum,Ingresos,Atenciones,Uds
CDMX,PRIMOGYN 2 MG C/28 GRAG,5,207760.0,86,210
CDMX,PRIMOGYN 2 MG C/28 GRAG,6,241940.0,96,242
CDMX,PRIMOGYN 2 MG C/28 GRAG,7,253000.0,104,253
CDMX,PRIMOGYN 2 MG C/28 GRAG,8,240700.0,106,263
CDMX,REGENESIX MAX CAPSULAS,1,0.0,0,0
CDMX,REGENESIX MAX CAPSULAS,2,0.0,0,0
CDMX,REGENESIX MAX CAPSULAS,3,0.0,0,0
CDMX,REGENESIX MAX CAPSULAS,4,0.0,0,0
CDMX,REGENESIX MAX CAPSULAS,5,0.0,0,0
CDMX,REGENESIX MAX CAPSULAS,6,0.0,0,0
CDMX,REGENESIX MAX CAPSULAS,7,0.0,0,0
CDMX,REGENESIX MAX CAPSULAS,8,800.0,1,1
CDMX,REKOVELLE SOL FOR INJ 36MCG/1.08ML CON 6 AGUJA,1,0.0,0,0
CDMX,REKOVELLE SOL FOR INJ 36MCG/1.08ML CON 6 AGUJA,2,19696.0,2,2
CDMX,REKOVELLE SOL FOR INJ 36MCG/1.08ML CON 6 AGUJA,3,19696.0,2,2
CDMX,REKOVELLE SOL FOR INJ 36MCG/1.08ML CON 6 AGUJA,4,0.0,0,0
CDMX,REKOVELLE SOL FOR INJ 36MCG/1.08ML CON 6 AGUJA,5,9848.0,1,1
CDMX,REKOVELLE SOL FOR INJ 36MCG/1.08ML CON 6 AGUJA,6,9848.0,1,1
CDMX,REKOVELLE SOL FOR INJ 36MCG/1.08ML CON 6 AGUJA,7,29544.0,3,3
CDMX,REKOVELLE SOL FOR INJ 36MCG/1.08ML CON 6 AGUJA,8,19696.0,2,2
CDMX,REKOVELLE SOL FOR INJ 72MCG/2.16ML CON 9 AGUJA,1,0.0,0,0
CDMX,REKOVELLE SOL FOR INJ 72MCG/2.16ML CON 9 AGUJA,2,39216.0,2,2
CDMX,REKOVELLE SOL FOR INJ 72MCG/2.16ML CON 9 AGUJA,3,39216.0,2,2
CDMX,REKOVELLE SOL FOR INJ 72MCG/2.16ML CON 9 AGUJA,4,39216.0,2,2
CDMX,REKOVELLE SOL FOR INJ 72MCG/2.16ML CON 9 AGUJA,5,18300.0,1,1
CDMX,REKOVELLE SOL FOR INJ 72MCG/2.16ML CON 9 AGUJA,6,54900.0,3,3
CDMX,REKOVELLE SOL FOR INJ 72MCG/2.16ML CON 9 AGUJA,7,73200.0,4,4
CDMX,REKOVELLE SOL FOR INJ 72MCG/2.16ML CON 9 AGUJA,8,18300.0,1,1
CDMX,SUPLEMENTO - FORCELL DUO,1,0.0,0,0
CDMX,SUPLEMENTO - FORCELL DUO,2,2194.14,2,2
CDMX,SUPLEMENTO - FORCELL DUO,3,0.0,0,0
CDMX,SUPLEMENTO - FORCELL DUO,4,4524.0,3,4
CDMX,SUPLEMENTO - FORCELL DUO,5,3393.0,3,3
CDMX,SUPLEMENTO - FORCELL DUO,6,1131.0,1,1
CDMX,SUPLEMENTO - FORCELL DUO,7,3393.0,3,3
CDMX,SUPLEMENTO - FORCELL DUO,8,7849.14,7,7
CDMX,SUPLEMENTO - FORCELL FEM,1,0.0,0,0
CDMX,SUPLEMENTO - FORCELL FEM,2,1736.3,2,2
CDMX,SUPLEMENTO - FORCELL FEM,3,0.0,0,0
CDMX,SUPLEMENTO - FORCELL FEM,4,2685.0,2,3
CDMX,SUPLEMENTO - FORCELL FEM,5,2685.0,3,3
CDMX,SUPLEMENTO - FORCELL FEM,6,895.0,1,1
CDMX,SUPLEMENTO - FORCELL FEM,7,3580.0,3,4
CDMX,SUPLEMENTO - FORCELL FEM,8,4475.0,5,5
CDMX,SUPLEMENTO - FORCELL MEN,1,0.0,0,0
CDMX,SUPLEMENTO - FORCELL MEN,2,2362.0,1,1
CDMX,SUPLEMENTO - FORCELL MEN,3,0.0,0,0
CDMX,SUPLEMENTO - FORCELL MEN,4,0.0,0,0
CDMX,SUPLEMENTO - FORCELL MEN,5,7086.0,3,3
CDMX,SUPLEMENTO - FORCELL MEN,6,2362.0,1,1
CDMX,SUPLEMENTO - FORCELL MEN,7,2362.0,1,1
CDMX,SUPLEMENTO - FORCELL MEN,8,14172.0,6,6
CDMX,UTROGESTAN 200 MG 14 CÁPSULAS,1,0.0,0,0
CDMX,UTROGESTAN 200 MG 14 CÁPSULAS,2,89964.0,41,133
CDMX,UTROGESTAN 200 MG 14 CÁPSULAS,3,258300.0,106,375
CDMX,UTROGESTAN 200 MG 14 CÁPSULAS,4,174958.0,80,256
CDMX,UTROGESTAN 200 MG 14 CÁPSULAS,5,169974.0,69,243
CDMX,UTROGESTAN 200 MG 14 CÁPSULAS,6,168616.0,71,241
CDMX,UTROGESTAN 200 MG 14 CÁPSULAS,7,172900.0,80,250
CDMX,UTROGESTAN 200 MG 14 CÁPSULAS,8,167216.0,85,266
CDMX,Histerosonografía,1,5775.86,2,2
CDMX,Histerosonografía,2,2887.93,1,1
CDMX,Histerosonografía,3,6034.48,2,2
CDMX,Histerosonografía,4,6034.48,2,2
CDMX,Histerosonografía,5,3017.24,1,1
CDMX,Histerosonografía,6,9051.72,3,3
CDMX,Histerosonografía,7,6034.48,2,2
CDMX,Histerosonografía,8,3017.24,3,3
CDMX,Ultrasonido,1,29741.31,21,24
CDMX,Ultrasonido,2,33879.25,23,27
CDMX,Ultrasonido,3,33620.6,26,26
CDMX,Ultrasonido,4,33620.6,26,26
CDMX,Ultrasonido,5,46551.6,36,36
CDMX,Ultrasonido,6,42672.3,33,33
CDMX,Ultrasonido,7,55603.31,42,44
CDMX,Ultrasonido,8,32887.84,29,29
CDMX,Espermocultivo,1,1448.28,6,6
CDMX,Espermocultivo,2,1448.28,3,3
CDMX,Espermocultivo,3,1931.04,5,5
CDMX,Espermocultivo,4,2413.8,5,5
CDMX,Espermocultivo,5,1301.73,2,2
CDMX,Espermocultivo,6,1637.94,2,2
CDMX,Espermocultivo,7,3275.88,6,6
CDMX,Espermocultivo,8,2456.91,3,3
CDMX,Cultivo de Exudado Vaginal,1,3922.38,7,7
CDMX,Cultivo de Exudado Vaginal,2,1681.02,3,3
CDMX,Cultivo de Exudado Vaginal,3,1120.68,2,2
CDMX,Cultivo de Exudado Vaginal,4,3362.04,6,6
CDMX,Cultivo de Exudado Vaginal,5,1120.68,3,3
CDMX,Cultivo de Exudado Vaginal,6,4482.72,8,8
CDMX,Cultivo de Exudado Vaginal,7,5603.4,10,10
CDMX,Cultivo de Exudado Vaginal,8,2801.7,5,5
CDMX,Cultivo de orina,1,0.0,0,0
CDMX,Cultivo de orina,2,0.0,0,0
CDMX,Cultivo de orina,3,474.14,1,1
CDMX,Cultivo de orina,4,0.0,0,0
CDMX,Cultivo de orina,5,474.14,1,1
CDMX,Cultivo de orina,6,0.0,0,0
CDMX,Cultivo de orina,7,0.0,0,0
CDMX,Cultivo de orina,8,474.14,1,1
CDMX,Panel de drogas en orina (III),1,1594.83,1,1
CDMX,Panel de drogas en orina (III),2,1594.83,1,1
CDMX,Panel de drogas en orina (III),3,1594.83,1,1
CDMX,Panel de drogas en orina (III),4,0.0,0,0
CDMX,Panel de drogas en orina (III),5,0.0,0,0
CDMX,Panel de drogas en orina (III),6,0.0,0,0
CDMX,Panel de drogas en orina (III),7,1594.83,1,1
CDMX,Panel de drogas en orina (III),8,1594.83,1,1
CDMX,Urocultivo,1,3275.88,4,4
CDMX,Urocultivo,2,4094.85,5,5
CDMX,Urocultivo,3,4094.85,5,5
CDMX,Urocultivo,4,8189.7,11,11
CDMX,Urocultivo,5,4913.82,7,7
CDMX,Urocultivo,6,1637.94,2,2
CDMX,Urocultivo,7,1637.94,2,2
CDMX,Urocultivo,8,3275.88,4,4
CDMX,Cariotipo en sangre periférica,1,0.0,0,0
CDMX,Cariotipo en sangre periférica,2,0.0,0,0
CDMX,Cariotipo en sangre periférica,3,0.0,0,0
CDMX,Cariotipo en sangre periférica,4,7887.93,1,1
CDMX,Cariotipo en sangre periférica,5,0.0,0,0
CDMX,Cariotipo en sangre periférica,6,0.0,0,0
CDMX,Cariotipo en sangre periférica,7,0.0,0,0
CDMX,Cariotipo en sangre periférica,8,7887.93,1,1
CDMX,Papanicolaou,1,4827.59,11,11
CDMX,Papanicolaou,2,8281.08,24,24
CDMX,Papanicolaou,3,11634.58,23,23
CDMX,Papanicolaou,4,7065.54,17,17
CDMX,Papanicolaou,5,6724.13,18,18
CDMX,Papanicolaou,6,13448.28,24,24
CDMX,Papanicolaou,7,12317.35,31,31
CDMX,Papanicolaou,8,10086.21,26,26
CDMX,Perfil ETS,1,0.0,0,0
CDMX,Perfil ETS,2,0.0,0,0
CDMX,Perfil ETS,3,0.0,0,0
CDMX,Perfil ETS,4,0.0,0,0
CDMX,Perfil ETS,5,97844.73,25,25
CDMX,Perfil ETS,6,100603.36,24,24
CDMX,Perfil ETS,7,151008.69,32,32
CDMX,Perfil ETS,8,164379.34,39,39
CDMX,Androstenediona,1,0.0,0,0
CDMX,Androstenediona,2,0.0,0,0
CDMX,Androstenediona,3,0.0,0,0
CDMX,Androstenediona,4,387.93,1,1
CDMX,Androstenediona,5,0.0,0,0
CDMX,Androstenediona,6,0.0,0,0
CDMX,Androstenediona,7,387.93,1,1
CDMX,Androstenediona,8,0.0,0,0
CDMX,Antimulleriana AMH (Nanogramos),1,0.0,0,0
CDMX,Antimulleriana AMH (Nanogramos),2,8413.8,33,33
CDMX,Antimulleriana AMH (Nanogramos),3,20482.78,74,74
CDMX,Antimulleriana AMH (Nanogramos),4,22206.92,67,67
CDMX,Antimulleriana AMH (Nanogramos),5,22500.02,80,80
CDMX,Antimulleriana AMH (Nanogramos),6,11965.53,83,83
CDMX,Antimulleriana AMH (Nanogramos),7,11965.53,68,68
CDMX,Antimulleriana AMH (Nanogramos),8,29310.38,72,72
CDMX,Biometria Hemática Pack,1,0.0,0,0
CDMX,Biometria Hemática Pack,2,0.0,0,0
CDMX,Biometria Hemática Pack,3,0.0,0,0
CDMX,Biometria Hemática Pack,4,0.0,4,4
CDMX,Biometria Hemática Pack,5,883.62,24,24
CDMX,Biometria Hemática Pack,6,387.93,9,9
CDMX,Biometria Hemática Pack,7,1140.59,13,13
CDMX,Biometria Hemática Pack,8,0.0,7,7
CDMX,Citomegalovirus IgG,1,0.0,0,0
CDMX,Citomegalovirus IgG,2,0.0,0,0
CDMX,Citomegalovirus IgG,3,0.0,0,0
CDMX,Citomegalovirus IgG,4,0.0,0,0
CDMX,Citomegalovirus IgG,5,0.0,0,0
CDMX,Citomegalovirus IgG,6,0.0,0,0
CDMX,Citomegalovirus IgG,7,0.0,0,0
CDMX,Citomegalovirus IgG,8,536.21,1,1
CDMX,Citomegalovirus IgM,1,0.0,0,0
CDMX,Citomegalovirus IgM,2,0.0,0,0
CDMX,Citomegalovirus IgM,3,0.0,0,0
CDMX,Citomegalovirus IgM,4,0.0,0,0
CDMX,Citomegalovirus IgM,5,0.0,0,0
CDMX,Citomegalovirus IgM,6,0.0,0,0
CDMX,Citomegalovirus IgM,7,0.0,0,0
CDMX,Citomegalovirus IgM,8,536.21,1,1
CDMX,Creatinina,1,0.0,0,0
CDMX,Creatinina,2,0.0,0,0
CDMX,Creatinina,3,0.0,0,0
CDMX,Creatinina,4,0.0,0,0
CDMX,Creatinina,5,0.0,0,0
CDMX,Creatinina,6,0.0,0,0
CDMX,Creatinina,7,0.0,0,0
CDMX,Creatinina,8,90.0,1,1
CDMX,Cultivos infecciosos masculinos,1,0.0,0,0
CDMX,Cultivos infecciosos masculinos,2,0.0,0,0
CDMX,Cultivos infecciosos masculinos,3,0.0,0,0
CDMX,Cultivos infecciosos masculinos,4,0.0,0,0
CDMX,Cultivos infecciosos masculinos,5,0.0,0,0
CDMX,Cultivos infecciosos masculinos,6,0.0,0,0
CDMX,Cultivos infecciosos masculinos,7,0.0,0,0
CDMX,Cultivos infecciosos masculinos,8,4310.34,1,1
CDMX,Estradiol,1,4109.83,7,9
CDMX,Estradiol,2,6227.32,13,16
CDMX,Estradiol,3,521.55,1,1
CDMX,Estradiol,4,521.55,2,2
CDMX,Estradiol,5,521.55,5,5
CDMX,Estradiol,6,1564.65,5,5
CDMX,Estradiol,7,4693.95,9,9
CDMX,Estradiol,8,1564.65,3,3
CDMX,Estudio Homosisteina,1,0.0,0,0
CDMX,Estudio Homosisteina,2,0.0,0,0
CDMX,Estudio Homosisteina,3,0.0,0,0
CDMX,Estudio Homosisteina,4,0.0,0,0
CDMX,Estudio Homosisteina,5,0.0,0,0
CDMX,Estudio Homosisteina,6,0.0,0,0
CDMX,Estudio Homosisteina,7,2000.0,1,1
CDMX,Estudio Homosisteina,8,0.0,0,0
CDMX,Examen general de orina,1,931.04,5,5
CDMX,Examen general de orina,2,1163.8,5,5
CDMX,Examen general de orina,3,1163.8,5,5
CDMX,Examen general de orina,4,1862.08,8,8
CDMX,Examen general de orina,5,931.04,4,4
CDMX,Examen general de orina,6,232.76,1,1
CDMX,Examen general de orina,7,1163.8,5,5
CDMX,Examen general de orina,8,465.52,2,2
CDMX,FSH,1,1551.72,5,5
CDMX,FSH,2,1939.65,12,12
CDMX,FSH,3,387.93,3,3
CDMX,FSH,4,387.93,2,2
CDMX,FSH,5,387.93,2,2
CDMX,FSH,6,1163.79,3,3
CDMX,FSH,7,2327.58,7,7
CDMX,FSH,8,387.93,1,1
CDMX,"FSH, LH, Estradiol",1,1379.31,1,1
CDMX,"FSH, LH, Estradiol",2,0.0,0,0
CDMX,"FSH, LH, Estradiol",3,0.0,0,0
CDMX,"FSH, LH, Estradiol",4,0.0,0,0
CDMX,"FSH, LH, Estradiol",5,0.0,0,0
CDMX,"FSH, LH, Estradiol",6,0.0,0,0
CDMX,"FSH, LH, Estradiol",7,1379.31,1,1
CDMX,"FSH, LH, Estradiol",8,0.0,0,0
CDMX,Ferritina,1,0.0,0,0
CDMX,Ferritina,2,0.0,0,0
CDMX,Ferritina,3,0.0,0,0
CDMX,Ferritina,4,0.0,0,0
CDMX,Ferritina,5,0.0,0,0
CDMX,Ferritina,6,0.0,0,0
CDMX,Ferritina,7,722.42,2,2
CDMX,Ferritina,8,0.0,0,0
CDMX,Folatos,1,0.0,0,0
CDMX,Folatos,2,0.0,0,0
CDMX,Folatos,3,0.0,0,0
CDMX,Folatos,4,0.0,0,0
CDMX,Folatos,5,0.0,0,0
CDMX,Folatos,6,0.0,0,0
CDMX,Folatos,7,438.79,1,1
CDMX,Folatos,8,0.0,0,0
CDMX,Globulina Transportadora de Hormonas sexuales ( SHBG),1,0.0,0,0
CDMX,Globulina Transportadora de Hormonas sexuales ( SHBG),2,0.0,0,0
CDMX,Globulina Transportadora de Hormonas sexuales ( SHBG),3,0.0,0,0
CDMX,Globulina Transportadora de Hormonas sexuales ( SHBG),4,879.3,3,3
CDMX,Globulina Transportadora de Hormonas sexuales ( SHBG),5,2637.9,9,9
CDMX,Globulina Transportadora de Hormonas sexuales ( SHBG),6,586.2,2,2
CDMX,Globulina Transportadora de Hormonas sexuales ( SHBG),7,293.1,2,2
CDMX,Globulina Transportadora de Hormonas sexuales ( SHBG),8,293.1,1,1
CDMX,Glucosa,1,3413.88,19,19
CDMX,Glucosa,2,1327.62,7,7
CDMX,Glucosa,3,948.3,5,5
CDMX,Glucosa,4,1327.62,7,7
CDMX,Glucosa,5,568.98,3,3
CDMX,Glucosa,6,1327.62,7,7
CDMX,Glucosa,7,2655.24,14,14
CDMX,Glucosa,8,1422.45,8,8
CDMX,Grupo Sanguíneo RH,1,2759.09,54,54
CDMX,Grupo Sanguíneo RH,2,956.91,31,31
CDMX,Grupo Sanguíneo RH,3,2551.76,43,43
CDMX,Grupo Sanguíneo RH,4,3189.7,48,48
CDMX,Grupo Sanguíneo RH,5,637.94,18,18
CDMX,Grupo Sanguíneo RH,6,0.0,1,1
CDMX,Grupo Sanguíneo RH,7,318.97,6,6
CDMX,Grupo Sanguíneo RH,8,0.0,4,4
CDMX,Hemoglobina glicosilada,1,5215.54,11,11
CDMX,Hemoglobina glicosilada,2,1896.56,4,4
CDMX,Hemoglobina glicosilada,3,948.28,2,2
CDMX,Hemoglobina glicosilada,4,2844.84,7,7
CDMX,Hemoglobina glicosilada,5,1896.56,4,4
CDMX,Hemoglobina glicosilada,6,4712.95,10,10
CDMX,Hemoglobina glicosilada,7,7557.79,16,16
CDMX,Hemoglobina glicosilada,8,2370.7,6,6
CDMX,Hepatitis B HBeAg,1,0.0,0,0
CDMX,Hepatitis B HBeAg,2,646.55,2,2
CDMX,Hepatitis B HBeAg,3,0.0,0,0
CDMX,Hepatitis B HBeAg,4,0.0,0,0
CDMX,Hepatitis B HBeAg,5,646.55,1,1
CDMX,Hepatitis B HBeAg,6,0.0,0,0
CDMX,Hepatitis B HBeAg,7,0.0,0,0
CDMX,Hepatitis B HBeAg,8,646.55,2,2
CDMX,Hepatitis B superficie HBsAg,1,0.0,0,0
CDMX,Hepatitis B superficie HBsAg,2,862.07,1,1
CDMX,Hepatitis B superficie HBsAg,3,1293.1,2,2
CDMX,Hepatitis B superficie HBsAg,4,0.0,0,0
CDMX,Hepatitis B superficie HBsAg,5,818.97,1,1
CDMX,Hepatitis B superficie HBsAg,6,0.0,0,0
CDMX,Hepatitis B superficie HBsAg,7,0.0,0,0
CDMX,Hepatitis B superficie HBsAg,8,862.07,1,1
CDMX,Hepatitis C,1,0.0,0,0
CDMX,Hepatitis C,2,1637.94,2,2
CDMX,Hepatitis C,3,818.97,1,1
CDMX,Hepatitis C,4,0.0,0,0
CDMX,Hepatitis C,5,818.97,1,1
CDMX,Hepatitis C,6,0.0,0,0
CDMX,Hepatitis C,7,0.0,0,0
CDMX,Hepatitis C,8,1637.94,2,2
CDMX,Hormona Luteinizante (LH),1,0.0,0,0
CDMX,Hormona Luteinizante (LH),2,1043.1,5,5
CDMX,Hormona Luteinizante (LH),3,1564.65,8,8
CDMX,Hormona Luteinizante (LH),4,1564.65,4,4
CDMX,Hormona Luteinizante (LH),5,5215.5,17,17
CDMX,Hormona Luteinizante (LH),6,3129.3,9,9
CDMX,Hormona Luteinizante (LH),7,5737.05,13,13
CDMX,Hormona Luteinizante (LH),8,3650.85,13,13
CDMX,Idice HOMA,1,0.0,0,0
CDMX,Idice HOMA,2,0.0,0,0
CDMX,Idice HOMA,3,0.0,0,0
CDMX,Idice HOMA,4,0.0,0,0
CDMX,Idice HOMA,5,0.0,0,0
CDMX,Idice HOMA,6,0.0,0,0
CDMX,Idice HOMA,7,303.28,1,1
CDMX,Idice HOMA,8,0.0,0,0
CDMX,Insulina basal,1,11379.36,25,25
CDMX,Insulina basal,2,4741.4,10,10
CDMX,Insulina basal,3,3793.12,9,9
CDMX,Insulina basal,4,5215.54,12,12
CDMX,Insulina basal,5,3793.12,8,8
CDMX,Insulina basal,6,6637.96,14,14
CDMX,Insulina basal,7,10848.32,23,23
CDMX,Insulina basal,8,6135.37,14,14
CDMX,Marcadores tumorales ovario,1,0.0,0,0
CDMX,Marcadores tumorales ovario,2,0.0,0,0
CDMX,Marcadores tumorales ovario,3,0.0,0,0
CDMX,Marcadores tumorales ovario,4,0.0,0,0
CDMX,Marcadores tumorales ovario,5,0.0,0,0
CDMX,Marcadores tumorales ovario,6,0.0,0,0
CDMX,Marcadores tumorales ovario,7,0.0,0,0
CDMX,Marcadores tumorales ovario,8,4137.93,3,3
CDMX,Paquete Análisis Serología,1,80058.54,57,55
CDMX,Paquete Análisis Serología,2,57801.66,34,34
CDMX,Paquete Análisis Serología,3,81314.57,61,62
CDMX,Paquete Análisis Serología,4,104137.82,57,57
CDMX,Paquete Análisis Serología,5,85072.66,44,44
CDMX,Paquete Análisis Serología,6,86077.49,46,46
CDMX,Paquete Análisis Serología,7,93340.42,55,55
CDMX,Paquete Análisis Serología,8,110452.47,75,75
CDMX,Paquete Hormonas Basales,1,31853.46,28,28
CDMX,Paquete Hormonas Basales,2,23275.89,11,11
CDMX,Paquete Hormonas Basales,3,20534.5,12,12
CDMX,Paquete Hormonas Basales,4,28448.31,11,11
CDMX,Paquete Hormonas Basales,5,12413.81,5,5
CDMX,Paquete Hormonas Basales,6,17948.29,17,17
CDMX,Paquete Hormonas Basales,7,28448.31,23,23
CDMX,Paquete Hormonas Basales,8,7758.63,5,5
CDMX,Perfil TORCH IgG e IgM,1,3017.24,1,1
CDMX,Perfil TORCH IgG e IgM,2,6034.48,2,2
CDMX,Perfil TORCH IgG e IgM,3,6034.48,2,2
CDMX,Perfil TORCH IgG e IgM,4,12068.96,4,4
CDMX,Perfil TORCH IgG e IgM,5,3017.24,1,1
CDMX,Perfil TORCH IgG e IgM,6,0.0,0,0
CDMX,Perfil TORCH IgG e IgM,7,6034.48,2,2
CDMX,Perfil TORCH IgG e IgM,8,6034.48,2,2
CDMX,Perfil Tiroideo con Ac. Antitiroideos,1,14827.6,8,8
CDMX,Perfil Tiroideo con Ac. Antitiroideos,2,1853.45,1,1
CDMX,Perfil Tiroideo con Ac. Antitiroideos,3,7413.8,4,4
CDMX,Perfil Tiroideo con Ac. Antitiroideos,4,12017.77,7,7
CDMX,Perfil Tiroideo con Ac. Antitiroideos,5,9267.25,7,7
CDMX,Perfil Tiroideo con Ac. Antitiroideos,6,9156.04,5,5
CDMX,Perfil Tiroideo con Ac. Antitiroideos,7,9156.04,5,5
CDMX,Perfil Tiroideo con Ac. Antitiroideos,8,11120.7,6,6
CDMX,Perfil bioquímico de 35 elementos,1,0.0,0,0
CDMX,Perfil bioquímico de 35 elementos,2,0.0,0,0
CDMX,Perfil bioquímico de 35 elementos,3,0.0,0,0
CDMX,Perfil bioquímico de 35 elementos,4,4741.38,2,2
CDMX,Perfil bioquímico de 35 elementos,5,7112.07,3,3
CDMX,Perfil bioquímico de 35 elementos,6,0.0,0,0
CDMX,Perfil bioquímico de 35 elementos,7,2228.45,1,1
CDMX,Perfil bioquímico de 35 elementos,8,0.0,0,0
CDMX,Perfil de lípidos,1,853.45,1,1
CDMX,Perfil de lípidos,2,853.45,1,1
CDMX,Perfil de lípidos,3,853.45,1,1
CDMX,Perfil de lípidos,4,0.0,0,0
CDMX,Perfil de lípidos,5,0.0,0,0
CDMX,Perfil de lípidos,6,1706.9,2,2
CDMX,Perfil de lípidos,7,853.45,2,2
CDMX,Perfil de lípidos,8,2560.35,3,3
CDMX,Perfil disparo captura,1,0.0,36,36
CDMX,Perfil disparo captura,2,1434.0,24,24
CDMX,Perfil disparo captura,3,0.0,33,33
CDMX,Perfil disparo captura,4,1434.0,33,33
CDMX,Perfil disparo captura,5,1434.0,35,35
CDMX,Perfil disparo captura,6,717.0,29,29
CDMX,Perfil disparo captura,7,2585.98,38,38
CDMX,Perfil disparo captura,8,1434.0,35,35
CDMX,Perfil inicio,1,1195.0,75,75
CDMX,Perfil inicio,2,1195.0,55,55
CDMX,Perfil inicio,3,2390.0,71,71
CDMX,Perfil inicio,4,3585.0,69,69
CDMX,Perfil inicio,5,0.0,78,78
CDMX,Perfil inicio,6,478.0,51,51
CDMX,Perfil inicio,7,0.0,68,68
CDMX,Perfil inicio,8,1985.18,80,80
CDMX,Perfil pre captura,1,0.0,8,8
CDMX,Perfil pre captura,2,0.0,0,0
CDMX,Perfil pre captura,3,0.0,1,1
CDMX,Perfil pre captura,4,0.0,0,0
CDMX,Perfil pre captura,5,0.0,0,0
CDMX,Perfil pre captura,6,0.0,1,1
CDMX,Perfil pre captura,7,412.07,1,1
CDMX,Perfil pre captura,8,0.0,0,0
CDMX,Perfil pre operatorio CDMX,1,0.0,0,0
CDMX,Perfil pre operatorio CDMX,2,0.0,0,0
CDMX,Perfil pre operatorio CDMX,3,0.0,0,0
CDMX,Perfil pre operatorio CDMX,4,0.0,0,0
CDMX,Perfil pre operatorio CDMX,5,862.06,9,9
CDMX,Perfil pre operatorio CDMX,6,862.06,16,16
CDMX,Perfil pre operatorio CDMX,7,3017.21,26,26
CDMX,Perfil pre operatorio CDMX,8,3448.24,35,35
CDMX,Perfil pre operatorios,1,0.0,0,0
CDMX,Perfil pre operatorios,2,0.0,0,0
CDMX,Perfil pre operatorios,3,0.0,0,0
CDMX,Perfil pre operatorios,4,0.0,0,0
CDMX,Perfil pre operatorios,5,2413.78,9,9
CDMX,Perfil pre operatorios,6,0.0,10,10
CDMX,Perfil pre operatorios,7,646.55,12,12
CDMX,Perfil pre operatorios,8,0.0,6,6
CDMX,Perfil pre transferencia,1,0.0,26,26
CDMX,Perfil pre transferencia,2,0.0,24,24
CDMX,Perfil pre transferencia,3,478.0,27,27
CDMX,Perfil pre transferencia,4,478.0,25,25
CDMX,Perfil pre transferencia,5,478.0,24,24
CDMX,Perfil pre transferencia,6,0.0,31,31
CDMX,Perfil pre transferencia,7,478.0,33,33
CDMX,Perfil pre transferencia,8,478.0,29,29
CDMX,Perfil prenatal,1,55819.05,19,19
CDMX,Perfil prenatal,2,22327.62,9,9
CDMX,Perfil prenatal,3,57222.5,26,26
CDMX,Perfil prenatal,4,31705.22,18,18
CDMX,Perfil prenatal,5,41465.58,13,13
CDMX,Perfil prenatal,6,60603.54,19,19
CDMX,Perfil prenatal,7,41465.58,17,17
CDMX,Perfil prenatal,8,70172.52,30,30
CDMX,Perfil preoperatorio básico,1,0.0,0,0
CDMX,Perfil preoperatorio básico,2,1997.41,2,2
CDMX,Perfil preoperatorio básico,3,0.0,0,0
CDMX,Perfil preoperatorio básico,4,0.0,0,0
CDMX,Perfil preoperatorio básico,5,0.0,0,0
CDMX,Perfil preoperatorio básico,6,1120.69,1,1
CDMX,Perfil preoperatorio básico,7,0.0,0,0
CDMX,Perfil preoperatorio básico,8,1120.69,1,1
CDMX,Perfil preparación endometrial,1,0.0,54,54
CDMX,Perfil preparación endometrial,2,956.0,46,46
CDMX,Perfil preparación endometrial,3,478.0,61,61
CDMX,Perfil preparación endometrial,4,0.0,38,38
CDMX,Perfil preparación endometrial,5,1434.0,51,51
CDMX,Perfil preparación endometrial,6,956.0,52,52
CDMX,Perfil preparación endometrial,7,478.0,56,56
CDMX,Perfil preparación endometrial,8,2868.0,59,59
CDMX,Perfil seguimiento folicular,1,0.0,118,118
CDMX,Perfil seguimiento folicular,2,1434.0,89,89
CDMX,Perfil seguimiento folicular,3,1434.0,85,85
CDMX,Perfil seguimiento folicular,4,2868.0,96,96
CDMX,Perfil seguimiento folicular,5,5258.0,99,99
CDMX,Perfil seguimiento folicular,6,2390.0,79,79
CDMX,Perfil seguimiento folicular,7,3345.18,90,90
CDMX,Perfil seguimiento folicular,8,956.0,79,79
CDMX,Perfil tiroideo sin anticuerpos,1,0.0,0,0
CDMX,Perfil tiroideo sin anticuerpos,2,0.0,0,0
CDMX,Perfil tiroideo sin anticuerpos,3,0.0,0,0
CDMX,Perfil tiroideo sin anticuerpos,4,0.0,0,0
CDMX,Perfil tiroideo sin anticuerpos,5,896.55,1,1
CDMX,Perfil tiroideo sin anticuerpos,6,3586.2,4,4
CDMX,Perfil tiroideo sin anticuerpos,7,0.0,0,0
CDMX,Perfil tiroideo sin anticuerpos,8,1793.1,2,2
CDMX,Progesterona,1,1551.72,5,5
CDMX,Progesterona,2,3879.3,19,22
CDMX,Progesterona,3,1551.72,5,5
CDMX,Progesterona,4,387.93,5,5
CDMX,Progesterona,5,387.93,5,5
CDMX,Progesterona,6,3491.37,11,11
CDMX,Progesterona,7,4267.23,13,13
CDMX,Progesterona,8,4267.23,12,12
CDMX,Prolactina,1,8511.19,24,24
CDMX,Prolactina,2,2327.58,9,9
CDMX,Prolactina,3,3491.37,9,9
CDMX,Prolactina,4,4996.55,14,14
CDMX,Prolactina,5,3103.44,8,8
CDMX,Prolactina,6,4655.16,12,12
CDMX,Prolactina,7,8146.53,21,21
CDMX,Prolactina,8,6982.74,19,19
